feature,rmse,nb_zeros,nunique
7a5460b56,0.8018570019268484,4420,30
ba4ceabc5,0.8018574168549712,4107,209
0b398dcb9,0.8018584229122329,4411,14
2cb50edc7,0.8018587930731331,4410,19
ab7764ead,0.8018589832734089,4428,24
ad207f7bb,0.8018591488282891,4036,151
41016a42a,0.8018592458784518,4424,28
8de6fcbf1,0.8018598445707108,4170,101
423058dba,0.8018598751093321,4322,62
546e67d8f,0.8018600885743646,4405,49
6c7278ead,0.8018601141181971,4456,4
f86eabcb9,0.8018603859674943,4447,13
a09a238d0,0.8018604523650685,3566,265
db1b70fc8,0.8018611767770836,4437,23
812e9b700,0.8018615429216729,4441,17
dee843499,0.8018620586475294,4302,61
a970277f9,0.8018633383183111,4292,115
e3cf0fd08,0.8018641545965155,4444,10
338651bd1,0.8018642003158353,4447,13
c00611668,0.801864325099972,4119,205
73361d959,0.8018651005172661,4372,62
2ab9356a0,0.8018651710597602,4135,231
d83da5921,0.8018652149359343,4381,58
7d9979702,0.8018655522801108,4449,11
b2f4d49d1,0.8018658419227592,4444,15
4e4e9d21b,0.8018660041401943,4409,24
9a9fc1aba,0.8018665624011585,4283,115
05410a84f,0.8018668279886947,4376,32
f8b733d3f,0.8018680132323718,4322,79
09bf8b0cf,0.8018700226817751,4420,32
20ff37b40,0.8018702914535312,4229,95
ec863cb52,0.8018705124670971,4417,37
5580c77b0,0.8018708073801833,4313,49
fb06e8833,0.8018717106349924,4071,195
24292d615,0.8018720895538481,4432,26
616be0c3e,0.8018726619428381,4309,126
c2de35a69,0.8018728053488733,4442,12
098721511,0.801872912080209,4410,22
c110ee2b7,0.8018738591087947,4368,48
bf406b82b,0.8018742016895053,4409,46
73db5b43b,0.8018744946476604,4438,4
5a88e3d89,0.8018748545877636,4378,45
162989a6d,0.8018752229556491,4296,84
0fe78acfa,0.8018753678560753,4139,244
55d7eb6d2,0.801875545755167,4432,25
93f686d09,0.8018755808752125,4415,40
a6182b737,0.801875711491377,4431,22
324aaa96f,0.8018760422992708,4317,65
b19e65a65,0.8018761473064115,4379,60
9d2835f75,0.801876545268807,4425,31
b7f26c1f7,0.8018776509791113,4333,48
c7c4d6096,0.8018777595131277,4457,3
5502d45f5,0.8018777595131277,4457,3
802ee804e,0.8018777718122873,4420,21
2123a4f36,0.8018781051180769,4302,62
8d12d44e1,0.8018781643061622,4299,59
31015eaab,0.8018783154103561,4311,96
a2e5adf89,0.8018785366120089,4367,76
c09edaf01,0.8018786490361326,4333,93
48420ad48,0.8018794874982282,4295,101
a1f9d1680,0.8018795237114419,4257,112
0ccd5ff1c,0.8018796538244854,4373,49
ef2056ce5,0.8018797916603362,4424,23
8722f33bb,0.8018798916698294,4296,75
cef8a06cb,0.8018799653254343,4414,39
d3ff41260,0.8018802467298105,4426,30
ee9e70298,0.8018804044307708,4390,46
8988e8da5,0.8018806790047672,4191,97
cfa24e4be,0.8018815540837154,4423,32
83ce5d80d,0.8018817621683639,4392,30
2dd0e885c,0.801881995493691,4415,21
ca4eab5c5,0.8018828720427669,4354,71
8706aa459,0.8018833525542408,4374,53
0926408ae,0.8018835518235862,4418,21
424409985,0.8018837579101383,4391,24
cea37bfb1,0.8018840113057364,4443,8
ecbd077d0,0.8018841118719233,4438,15
dacebaeaf,0.8018843409674685,4422,33
6f113540d,0.8018844603064466,4365,58
ad7140414,0.8018844783080501,4454,6
e9d64c20a,0.8018844783080501,4446,12
a0a3c0f1b,0.8018845263978348,4300,90
e637e8faf,0.8018855815979775,4269,117
8ab2f764a,0.8018856182926988,4424,24
4f8b27b6b,0.8018856396494829,4324,122
e24e3b26d,0.8018856653761495,4428,22
23d6be31e,0.8018857844464676,4429,29
82df5774d,0.8018861340172355,4423,35
4b6dfc880,0.8018893379461492,4011,291
8d1a99afd,0.8018898406145207,4453,6
c6cbb2938,0.80189014320568,4433,22
ed2f00d46,0.8018901692437543,4447,7
98082c8ef,0.8018901710313884,4178,201
8d468092c,0.8018902717960649,4378,40
2a3f07749,0.8018904824133255,4453,6
cacc1edae,0.8018906407006154,4156,96
530e9b9b8,0.8018908272906023,4446,11
994b4c2ac,0.8018909463807633,4327,79
b136976cc,0.8018909755909254,4419,22
30a47af70,0.801891060550096,4346,89
f227c1b60,0.8018913755732986,4455,5
5b714cd7a,0.8018915614177377,4227,116
efa99ed98,0.8018918908181941,4305,95
f2af9300f,0.8018919336355371,4384,52
cbbc9c431,0.8018931965190912,4077,172
c33a4095a,0.8018943489133585,4416,27
5f04745bf,0.8018944723406709,4418,25
6cb207ac9,0.8018951220918671,4442,18
cb5161856,0.8018951659274743,4302,91
13b54db14,0.8018952634460191,4355,91
ad1466df8,0.8018954562559583,4204,103
8f3807320,0.80189619924346,4389,23
3770cb9fa,0.8018964891160554,4426,34
c88d108c9,0.8018966562433503,4448,10
a59d32627,0.801896710701594,4431,24
089ff7bcb,0.8018967771778258,4428,20
7453eb289,0.8018969975451193,4300,65
b46191036,0.8018973133453461,4039,263
d7db08081,0.8018976195517864,4446,14
343922109,0.8018978055257941,4270,100
dc3b4460b,0.8018980000518625,4380,42
cf5b8da95,0.8018981695207694,4316,114
ce30bda90,0.8018982529476779,4445,14
50a6c6789,0.801898892110914,4335,59
38ec5d3bb,0.8018992450595517,4378,43
24bcc2f15,0.8018993503426866,4197,120
776e9945e,0.8018995201654102,4422,38
b6636b458,0.8018995973760671,4400,28
b914cfbb4,0.8018999238472782,4454,6
4a29bc92b,0.8018999274097196,4437,20
7f38dafa6,0.8019000543556124,4296,100
0d1af7370,0.801900211610599,4319,76
317ee395d,0.8019004850549948,4329,110
087e01c14,0.8019007899343864,4215,103
43a1bf3e9,0.8019010920583809,4311,50
227ac0d56,0.8019024712625521,4338,67
ba4a02efc,0.8019033327473782,4453,7
fd6e11a24,0.8019035709956173,4389,42
1adc3dc1b,0.8019037257131417,4456,4
dc8b7d0a8,0.8019040940663019,4290,108
c611e1778,0.8019041930391925,4434,16
bf257a3bc,0.8019042684566788,4452,8
2c5809e51,0.8019049347691343,4408,21
da3b0b5bb,0.8019051054844413,4307,67
4fcb73cb1,0.8019057566138867,4458,2
ed495216f,0.8019057566138867,4451,6
a2bd73c67,0.801905763865116,4453,7
74fa547c6,0.801905801501304,4397,34
dd3e0f1d7,0.8019058338385223,4406,21
157d8e6e5,0.8019064701057084,4421,32
587a5d8c3,0.8019071238378809,4227,97
ddfc3e604,0.8019074928637897,4434,21
f960e93ae,0.8019075445731599,4398,48
5da2e6220,0.8019075979092312,4349,53
01b72b3dc,0.8019076208178806,4444,14
f1fbe249b,0.8019076713290735,4371,50
a8f80f111,0.8019078115083754,4301,110
29f828a0f,0.8019079879456855,4457,3
da5c36eee,0.8019084933031212,4313,41
d08c4204c,0.8019088817178817,4432,27
bb3d53354,0.8019089909670776,4455,5
a1cd7b681,0.8019091545526006,3981,258
32c6f9aa6,0.8019091751643865,4415,20
c0f2800fc,0.8019095776404513,4396,47
b5c4708ad,0.8019096499130467,4342,59
a636266f3,0.8019097695869907,4430,16
991bca4be,0.8019097740292788,4394,39
a3fb71dbd,0.8019097909344155,4423,16
923a0c4bc,0.8019100567843858,4409,20
1e991f09b,0.801911212748306,4393,44
090dfb7e2,0.8019118360728776,4324,89
29725e10e,0.801911919296025,4334,72
fd1187d68,0.8019136086455836,4424,34
39896d3dd,0.8019136288917863,4382,58
788e6045c,0.8019137457553871,4439,13
28a785c08,0.8019139142180701,4290,107
2f8931894,0.8019140085555725,4409,21
1aca2cf15,0.8019142522066995,4456,4
b3655056c,0.8019150439215355,4419,29
a728310c8,0.8019152354200179,4300,75
6dae32858,0.8019163005218308,4435,19
8f3ab95d5,0.8019163974319284,4456,4
4ef309fc3,0.8019165639051088,4371,64
fc5690e51,0.8019165934606663,4423,32
5719bbfc3,0.801916659233094,4414,29
1f6b2bafa,0.8019166914147544,4120,199
75e55b7a9,0.8019169128063097,4425,31
80b6e9a8b,0.801916985200032,4142,90
440d789c5,0.8019170000710285,4376,66
7207afb67,0.8019179870827564,4384,47
fa1dd6e8c,0.8019182241935107,4125,194
870e70063,0.8019183495168174,4321,60
e8b599c85,0.8019183931554008,4390,25
f98d7054f,0.8019190819998794,4375,59
7e1c4f651,0.8019193097982532,4336,75
e81758b8e,0.8019193288838186,4456,4
24141fd90,0.801919374395434,4297,105
718ce36a5,0.8019195230333601,4455,4
6804b5b03,0.8019199193983855,4447,11
aacffd2f4,0.8019201085342209,4333,74
d2919256b,0.8019202542670469,4311,113
48130b04b,0.8019211639681945,4410,27
417fdb325,0.8019218278139486,4441,14
52a02c635,0.801922209944979,4409,28
6bf90e4f5,0.8019226296284632,4431,26
8a4c53d3e,0.8019226889548345,4209,134
090f3c4f2,0.8019235068023234,4275,88
79af1068d,0.8019243401043408,4426,19
8984e4066,0.8019246238342183,4441,19
b5c9b4e39,0.8019247173257605,4433,22
736fce873,0.8019252075919385,4346,70
707f193d9,0.8019252224773558,4319,94
963c9c0ac,0.8019263936249745,4424,33
78865d76b,0.8019264086510551,4452,8
9ddb5842c,0.801926423889574,4422,18
dbf75ea9f,0.8019266831191763,4435,24
96e03563a,0.8019268413498268,4438,20
93ca30057,0.8019268766262884,4049,163
2d5b0ff08,0.8019270363462865,4446,12
930f989bf,0.8019276626544309,4343,100
99b88d0fd,0.8019276960967672,4420,22
123ba6017,0.8019283836129837,4229,140
bb0408d98,0.801928458547953,4298,117
0ab4a0fb9,0.8019287772569592,4434,6
bc0bb0c26,0.8019300395906817,4455,5
72ad5471c,0.8019307983202971,4434,24
0ccd6454a,0.8019308443805593,4441,18
dd85a900c,0.8019320926059299,4320,84
11114a47a,0.8019321845018258,4029,149
181e91b1c,0.8019322747301872,4435,22
438d61d86,0.8019324621350674,4424,17
f5c3dec81,0.8019325537398352,4452,8
ad17d2065,0.801932927874181,4457,3
7f174450b,0.801933362137563,4373,26
30992dccd,0.8019335207889894,4303,110
8ba7eacbb,0.8019340362272326,4425,31
02827212f,0.8019341412448079,4427,14
f9b482e8b,0.8019348692064633,4438,7
16a4479e6,0.8019355297089086,4455,5
9d435a85b,0.801935753568981,4385,51
799625b2f,0.8019366441118587,4218,113
c30c6c467,0.801936703469947,4333,109
57e185aad,0.8019374731620573,4261,124
10d7e8a17,0.8019374879528743,4452,7
122df5341,0.8019376790235435,4425,11
9886b4d22,0.8019378583404275,4018,202
188a6e279,0.8019378669572399,4418,28
ffd2f9409,0.8019381114910644,4365,59
78cbd925b,0.8019386425502883,4454,6
7b58c8e37,0.8019387862552121,4455,5
26417dec4,0.8019393086467513,4102,179
bc937f79a,0.8019393837067088,4297,79
d208491c8,0.8019399753533561,4354,90
c45d71aeb,0.8019405330017781,4442,12
563d2f09a,0.8019408398350634,4456,4
ff96b95eb,0.801941383408553,4422,33
8016f08af,0.8019417118019831,4420,20
77697c671,0.8019422127041411,4245,117
543010a22,0.8019423498653433,4456,4
dbe757217,0.8019424339983828,4456,4
422acfada,0.8019434160768778,4446,14
66e323ce9,0.801943568157012,4434,15
b4cfe861f,0.8019436595650874,3665,328
168b3e5bc,0.8019440123230002,4458,2
f8d75792f,0.8019440123230002,4458,2
8c1e20670,0.8019441147292512,4457,3
f765e41ac,0.8019441147292512,4457,3
ee6264d2b,0.801944200688263,4207,115
741684fb0,0.8019442527976235,4424,18
43782ef36,0.8019445400831411,4280,81
05f99c615,0.8019451356620051,4455,5
da5814d9b,0.8019452946492294,4419,33
920a04ee2,0.8019453090201156,4311,107
279d380ce,0.8019453711581728,4415,19
acdef5318,0.8019456817756998,4415,36
4a39584e5,0.801945790265679,4258,130
e70581bed,0.8019462183862835,4416,28
dd19c0b80,0.8019463211719264,4414,20
4fa02e1a8,0.8019463229697815,4180,178
6a9e2b09d,0.8019466791739233,4433,23
932d0f56b,0.8019468423431614,4411,27
295de7381,0.801946888714959,4445,15
8b99e0487,0.8019470019454625,4454,5
d942e677d,0.8019474982585924,4451,6
f80259ab3,0.8019480882800184,4415,22
8ff55a752,0.8019487357851287,4406,37
82d27bc16,0.801948743120191,4452,8
d3245937e,0.8019489079070191,4375,56
cff75dd09,0.8019489548028795,4424,28
57412a852,0.8019490746771473,4431,26
cdaf3e576,0.8019490930667256,4413,35
3c27b0b28,0.8019495077691172,4422,9
88263a031,0.8019498320935663,4433,21
de5e5b296,0.8019499793852054,4393,21
900045349,0.8019504414695804,4292,75
0b26c77a9,0.8019507998221602,4378,44
a3ef40228,0.8019508110008511,4422,10
d8ac7b733,0.8019508780920191,4447,13
70b564f7b,0.8019509127654102,4429,20
6cf7644e0,0.8019513313762368,4389,54
a1995906f,0.8019517772970901,4219,99
26628e8d8,0.8019518482671024,3988,174
dca3856ad,0.8019519144647844,4411,17
d83991b80,0.8019526115502807,4408,18
129ce57a8,0.8019528834765505,4420,23
8348ea8d3,0.8019529847070386,4373,39
9fb38aabe,0.8019544044283268,4297,57
42b147ade,0.8019545034234041,4435,21
38bbaa62d,0.8019550179494586,4426,27
736e55e5f,0.801955054121192,4434,20
0deb4b6a8,0.8019554355478636,4455,5
c90b0b8a7,0.8019557390411269,4399,45
adf119b9a,0.8019562999176664,4299,76
d40eb2705,0.8019566510969637,4427,31
c89ae4ce0,0.8019569909837806,4383,56
b93c33953,0.8019573060725413,4429,30
363713112,0.8019573534446423,4345,46
38d8de2d6,0.8019576379922302,4456,3
f3b9c0b95,0.8019577373395979,4420,20
6b1da7278,0.8019577433886477,4370,57
63df94487,0.8019578017940268,4419,33
dbc0c19ec,0.8019579633686569,4123,241
3b8208d28,0.8019581601868877,4411,41
4fa7f2b3c,0.8019582953455594,4456,4
dd84674d0,0.8019586200337,4229,98
7c1af7bbb,0.8019587342570694,4321,74
8ceddccb8,0.8019589916775962,4431,24
4a6f8b2c1,0.8019592208443728,4418,35
0df1d7b9a,0.8019593480698763,4046,145
ec827621a,0.8019598416768929,4370,71
4b336f62e,0.8019602455084485,4441,18
10f17bd3e,0.8019606793098886,4378,49
e1b20c3a6,0.8019607480643329,4296,69
b3a30c6a2,0.8019609056712547,4454,6
c5ba68ea4,0.801961123611131,4458,2
1e1cb47f3,0.8019612621840999,4365,50
09c81e679,0.8019613935260255,4338,74
61b88b77a,0.8019615513255596,4441,15
950f2c435,0.8019616564295411,4429,22
62c319fd1,0.8019616589381017,4409,29
51d5e73a8,0.8019631133982197,4412,28
bca395b73,0.8019631174106067,4269,87
33329acea,0.8019636431233069,4453,7
b4ced4b7a,0.8019637191418046,4286,113
21ba6e2be,0.8019646188644192,4446,13
cc62f0df8,0.8019649146216675,4217,107
1bf2dfd4a,0.8019654700281884,4313,92
79203fbab,0.8019655013366795,4457,3
e4f19cd02,0.8019655607801752,4438,6
1de239e78,0.8019662231123702,4416,24
78144b68c,0.8019669884010797,4415,36
e720bdb02,0.8019669999241772,4445,4
b79729525,0.801967109275594,4455,4
b379107b3,0.801967462933027,4433,15
f0aec6c6b,0.8019680061542432,4425,16
6f53aee73,0.8019683941827745,4427,14
d481882a1,0.8019695053543445,4451,8
fa1efdadd,0.8019698079019715,4369,66
614f8e1eb,0.8019698739471524,4390,33
027e67ec7,0.8019700269076807,4400,45
3ee95e3ef,0.8019701537771067,4365,30
307ab31b9,0.8019703428341461,4443,10
3d3d91a1e,0.8019704907912859,4455,4
1d4d5cd4a,0.8019708761577076,4397,46
c24ea6548,0.801971783642125,4060,208
abace6b29,0.8019718022247666,4426,34
42e0ec591,0.8019723432780974,4275,124
199d30938,0.8019725137091842,4369,52
a37f4efc8,0.801973504012464,4453,7
aac0c81ba,0.8019739001660804,4419,23
91d95575e,0.801973971963897,4445,12
fe0c81eff,0.8019740257721917,4340,64
2f489369f,0.8019741998780918,4435,22
9f62e4134,0.8019742251851709,4436,24
3bfeee88d,0.8019743242284944,4442,6
ff793343c,0.8019747594516159,4403,45
d00346a32,0.8019750947077284,4453,7
fd0f030fe,0.8019752733778784,4420,29
d2430cbe1,0.8019758399675165,4457,3
06f44eb79,0.8019758497884598,4416,30
4b624857b,0.8019761164713983,4432,20
072452760,0.8019762952619887,4410,23
f3522fdaf,0.8019763046878446,4455,5
c4d38135f,0.8019766584049737,4435,25
9ca45f3c8,0.8019768310907424,4456,4
453128993,0.8019768896902678,4011,270
f96fc0e40,0.8019772477814752,4427,21
8768af50f,0.8019774825474115,4420,29
df443d0ce,0.8019775728413872,4439,21
8485abcab,0.8019778547341063,4332,80
fae0ce474,0.8019781747219521,4424,20
ff8561ce9,0.8019783130842792,4389,35
c5da3db1d,0.801978394230134,4455,5
f2823f2ac,0.8019789628416651,4444,3
41af7a4d0,0.8019789628416651,4456,4
b517115d3,0.8019789628416651,4457,3
78c239acf,0.8019791543454545,4369,57
654dd8a3b,0.8019791906360095,4165,100
1b20c5c27,0.8019793835156673,4424,33
b6623bacf,0.8019801703307153,4420,19
5f76b9c2f,0.8019804652324407,4419,24
26419fa97,0.8019809354326171,4428,29
1ecddbaa0,0.8019813814131278,4324,54
541e202d7,0.8019814966101997,4451,7
bfc7c09df,0.8019816529986403,4452,8
befe0f9c4,0.8019819604483543,4425,34
c189dc362,0.8019824871701732,4456,4
afa9b3198,0.8019826183496619,4354,71
a47445036,0.8019827999579655,4380,46
831cebed2,0.8019829451915286,4412,34
bf40c722d,0.8019834553805426,4416,20
0704e7155,0.8019835014758412,4437,23
fbbd5f5ae,0.8019839692119821,4212,106
20a58c359,0.8019846097867294,4413,41
0d6d7ec0b,0.8019846431017297,4422,20
96be55d28,0.8019855679041044,4428,27
d7cdd8aef,0.8019862219337988,4361,66
906d4316d,0.8019862675101808,4426,32
f0742e2c4,0.8019865270187458,4429,27
47e969ba0,0.8019872377469708,4392,46
bf35dbb69,0.801987534456265,4447,6
29c64fa08,0.8019876121274904,4426,34
94f3dcaee,0.801988111926536,4389,48
b7492e4eb,0.8019881758761782,4303,67
f9870621e,0.8019883861990368,4421,29
efaee7633,0.8019888203519622,4423,19
8e1822aa3,0.8019892056683465,4306,112
60b963f48,0.8019892253363929,4456,4
320c3880a,0.8019894947761983,4407,44
6bee3733e,0.8019896502343817,4442,15
ad57dea17,0.801989714063579,4439,19
f471e9e82,0.8019899340199532,4365,67
5d80001c0,0.8019902901325182,4436,19
947c7c3e8,0.8019905328571066,4364,38
248db7ce7,0.8019906321989589,4425,34
199caef5d,0.8019906381292565,4389,58
f7b2550f2,0.8019907660414423,4429,28
cd15bb515,0.8019910108351502,4312,85
175891ff4,0.8019910910620169,4444,16
53a550111,0.8019916875780773,4089,181
4c2064b00,0.8019918313192227,3956,217
35d8689dd,0.8019918854199488,4427,23
00c467392,0.8019924390160906,4432,21
79c8119ae,0.8019926308928544,4408,26
964037597,0.8019926562211952,4345,97
01816048b,0.8019932416622092,4411,22
b5b797f71,0.8019933329998852,4397,45
89e69d1a3,0.8019938310059467,4410,40
660fdbc58,0.8019941338898255,4390,46
962424dd3,0.8019944157065413,4189,201
acc5b709d,0.8019946575188122,4457,2
f333a5f60,0.8019946575188122,4457,2
8d57e2749,0.8019946575188122,4457,2
14d1d798e,0.8019946575188122,4456,3
24d338fd8,0.8019946575188122,4455,4
7e7bf15be,0.8019946575188122,4456,3
4877151a3,0.8019946575188122,4455,4
ec88e0a6a,0.8019946575188122,4455,4
d8ea347e9,0.8019949710754211,4348,79
9f8df01bd,0.8019951835673367,4386,31
37fb8b375,0.8019953431461401,4256,101
abc207b83,0.8019954231622771,4422,21
a697e9248,0.8019956038486722,4433,21
5b2471c13,0.8019958997632102,4389,47
e0cad27c5,0.8019963515229716,4409,26
e88913510,0.8019963666120852,4382,43
df1ed6b50,0.8019964807786601,4374,46
d4815c074,0.8019965586485159,4226,97
43727fb35,0.8019967202739183,4424,31
ce408348f,0.8019970928323137,4367,54
3da6f8d52,0.8019971397333513,4417,23
ac2392a17,0.8019971465466946,4416,36
5894b1b1a,0.801997408639061,4456,3
b7ae337fe,0.8019975414007992,4435,25
38e6b2fc1,0.801997667958116,4452,7
43ebb15de,0.8019980330072863,4255,120
37a382722,0.801998122158819,4455,4
82ade3db6,0.8019981958505198,4348,47
04a22f489,0.8019983178328539,4265,111
83b151006,0.8019985415786953,4434,25
40c62adfc,0.8019985922829946,4451,9
ccb68477c,0.80199860275206,4328,79
2e1287e41,0.8019987158834228,4281,95
e07ee6287,0.8019991244373628,4435,8
2f09a1edb,0.8019991714720001,4329,95
befca8b7e,0.8019993013111831,4424,32
525330519,0.8019994432607949,4453,7
a4bbe86e5,0.8019999714694682,4390,52
1ecd56251,0.8020001138383802,4423,27
5c0b5d1d4,0.8020005706525937,4419,37
dd16bb1ff,0.8020008457790185,4417,35
22b3971f5,0.8020015149382422,4375,55
942b3234c,0.8020018303974757,4455,4
e84c67382,0.8020022578177712,4455,5
2f0c89344,0.8020025746717322,4454,6
086c13b6c,0.8020025940121975,4425,19
32ebdadbc,0.8020027290394294,4419,19
29bf806d6,0.8020029442933025,4422,37
e32ad270b,0.8020031812673283,4429,14
103b8a033,0.8020031871172382,4455,5
f0bb6139d,0.8020031871172382,4435,23
2cc07f5bb,0.8020041368517568,4455,4
932b61d77,0.802004549330048,4422,34
2127bb611,0.8020050016649333,4403,39
7610d0f28,0.8020058423079961,4229,97
fe5d62533,0.8020058863531284,4309,100
35dac887f,0.8020064459059524,4456,4
3a13ed79a,0.8020066816839213,4294,99
366841793,0.8020068807266247,4428,27
2991c6c02,0.802007374611478,4390,25
11d9e8383,0.8020073834446736,4383,45
a1f73b0d3,0.8020075853074413,4361,59
c2acc5633,0.8020080460785499,4298,80
e18f9032c,0.8020080474124727,4437,5
a1b169a3a,0.8020083452983676,4279,118
dc54bd249,0.80200872452613,4406,20
e0a18e5b6,0.8020088882643192,4420,28
533e43257,0.8020089730627,4447,11
23c780950,0.8020090960037436,4251,115
0743b9c08,0.8020091446053765,4323,46
593d5a082,0.8020098545516124,4435,20
b4a4a4df8,0.8020099286394151,4423,33
ba480f343,0.8020101591512075,4291,76
8ec06d490,0.8020110864014525,4431,23
b9f75e4aa,0.8020113619542837,4319,63
b34eff664,0.8020115793970847,4455,4
20868afc1,0.8020115858377554,4420,35
51c9aee7e,0.8020117272742733,4418,29
26b260c2b,0.8020117640236512,4455,5
8d0774750,0.8020121333837901,4456,3
5ed0c24d0,0.802012261596148,4305,73
482715cbd,0.8020126313234235,4297,58
2e278fe94,0.802013001477913,4440,18
8b7190599,0.8020131559006567,4441,7
b41a9fc75,0.8020135489923723,4304,106
8c2fd48f8,0.8020135679262435,4443,8
61a0acefa,0.8020137155221436,4388,47
9ba5eb33d,0.8020139818317231,4433,16
d233c64b4,0.802014204297242,4447,8
0989e152f,0.8020142369841794,4450,10
84ec1e3db,0.8020143264976679,3959,224
5964f1856,0.8020144216305215,4429,26
ce3c09a74,0.8020145356790476,4435,19
4a921e941,0.8020147066885829,4454,6
6b16f4151,0.8020147245486531,4452,6
8a6b9a2ed,0.8020147245486531,4446,5
99463829b,0.8020147245486531,4444,7
b72e8547e,0.8020147245486531,4449,7
0bde2a22d,0.8020147245486531,4455,4
fca8c003b,0.8020147245486531,4451,6
5bef82898,0.8020147245486531,4450,6
